order_id,customer_id,product_id,order_date,quantity_sold,revenue
1592,195,11,10/24/2024,5,249.11
1593,916,30,5/19/2022,4,54.43
1594,259,29,11/15/2022,1,134.22
1595,441,43,12/26/2024,3,484.44
1596,648,77,11/9/2023,2,250.13
1597,360,15,6/26/2023,3,455.03
1598,848,46,7/31/2024,2,344.19
1599,84,34,5/22/2022,3,556.09
1600,936,36,1/28/2023,2,269.33
1601,908,61,12/6/2023,1,181.2
1603,122,73,4/6/2024,4,542.23
1604,538,61,3/3/2024,4,164.48
1605,35,7,2/18/2023,5,813.18
1606,567,26,1/31/2024,1,131.46
1607,765,91,3/25/2024,4,326.51
1609,199,64,9/3/2023,1,165.84
1610,898,95,6/5/2024,3,310.23
1611,60,29,10/9/2022,1,132.59
1612,590,91,11/28/2024,2,112.93
1613,777,68,3/16/2025,4,734.19
1615,622,67,6/22/2023,3,490.67
1616,185,36,7/27/2022,4,283.03
1617,515,73,7/31/2023,2,130.83
1618,36,63,12/19/2023,4,707.93
1619,949,70,8/1/2022,3,431.65
1621,678,6,1/23/2025,1,84.43
1622,512,1,2/10/2025,1,47.12
1623,372,68,9/9/2023,4,461.6
1624,632,40,1/27/2024,4,201.15
1625,3,59,6/18/2022,2,118.02
1626,116,11,9/2/2022,4,730.34
1627,313,89,12/1/2023,4,582.34
1628,739,56,8/13/2022,3,463.02
1629,554,68,2/14/2024,1,117.02
1630,75,23,1/10/2023,4,87.38
1631,275,1,12/28/2022,2,78.02
1632,746,4,12/31/2023,2,40.14
1633,243,94,2/8/2025,2,276.99
1634,917,33,6/23/2023,5,931.52
1635,321,9,4/21/2024,4,220.34
1636,865,37,11/25/2022,2,439.06
1637,712,84,1/24/2024,1,13.73
1639,55,53,3/8/2024,2,357.01
1641,55,66,8/8/2023,5,682.89
1642,742,41,6/12/2023,2,196.73
1644,710,21,6/22/2022,4,766.17
1645,912,9,10/9/2023,1,83.32
1646,428,89,4/30/2023,4,770.87
1647,884,28,2/2/2024,1,188.61
1648,447,26,2/24/2025,1,174.42
1650,258,20,3/16/2025,3,43.49
1651,87,41,12/31/2024,1,73.26
1652,580,72,11/15/2023,3,499.49
1653,570,44,2/11/2025,4,741.86
1654,80,56,11/7/2022,2,323.63
1655,431,19,1/23/2023,2,295.3
1656,400,2,5/17/2024,4,221.63
1657,468,57,10/5/2022,1,75.75
1658,603,63,7/12/2022,1,187.9
1659,456,59,9/18/2024,1,37.07
1660,31,41,2/13/2025,2,245.38
1661,101,66,8/9/2024,1,146.33
1662,970,76,8/1/2022,3,390.22
1663,80,55,3/29/2023,4,465.09
1664,324,91,3/9/2025,5,478.95
1665,133,87,9/6/2023,1,68.84
1666,834,19,8/29/2023,1,147.37
1667,77,34,6/7/2022,5,835.32
1669,556,79,4/1/2025,1,22.53
1670,940,66,1/8/2023,4,46.62
1671,555,38,3/5/2023,2,296.33
1673,505,55,2/21/2024,5,824.85
1674,506,15,9/23/2023,4,690.88
1675,123,77,5/14/2023,3,297.96
1676,125,42,1/16/2025,4,740.01
1678,607,62,2/20/2025,4,354.97
1679,242,66,7/24/2023,4,493.69
1680,187,70,6/13/2022,1,12.38
1681,162,79,12/10/2024,5,736.25
1682,596,49,1/18/2025,1,82.7
1683,43,82,7/10/2022,5,252.24
1684,915,10,8/10/2024,3,560.97
1685,399,47,2/15/2025,2,24.98
1686,964,14,7/16/2024,4,773.58
1687,662,4,4/22/2024,1,92.11
1688,108,22,2/20/2024,5,253.05
1689,674,20,12/31/2024,2,249.28
1690,739,42,2/8/2024,5,421.28
1691,10,84,2/4/2023,2,108.74
1692,136,83,12/25/2023,4,1026.13
1693,29,67,1/15/2023,3,218.59
1694,562,71,3/4/2024,4,533.71
1696,77,82,9/20/2024,3,184.75
1697,744,66,1/19/2023,1,176.89
1698,250,7,12/28/2022,3,270.27
1699,697,55,10/17/2023,1,108.42
1700,250,55,5/27/2023,3,111.47
1701,365,56,4/14/2025,3,323.87
1702,723,86,11/29/2024,5,209.41
1703,271,36,10/23/2022,3,465.89
1704,465,15,4/5/2023,3,445.13
1705,276,50,2/17/2023,5,1562.95
1706,797,20,4/14/2025,1,141.31
1708,779,62,8/28/2023,4,579.12
1709,680,74,9/27/2022,4,720.08
1710,714,82,1/15/2023,1,85.68
1711,33,20,6/30/2024,2,331.22
1712,28,1,5/5/2023,4,623.15
1713,218,96,9/15/2022,2,26.94
1715,776,55,5/22/2023,1,163.51
1716,644,17,4/23/2023,4,472.4
1717,669,34,3/3/2025,1,199.5
1718,968,49,8/16/2023,2,364.91
1719,126,51,8/23/2022,3,45.27
1720,372,70,11/3/2024,1,70.1
1721,202,100,8/7/2023,5,262.94
1722,659,90,7/22/2022,2,311.89
1723,506,4,2/12/2025,5,690.27
1724,292,63,7/13/2024,2,51.49
1725,275,16,4/17/2024,3,127.25
1726,242,3,10/6/2023,2,149.62
1727,857,69,6/16/2024,1,96.48
1728,5,83,8/30/2022,3,54.92
1729,211,72,1/5/2024,5,650.78
1730,867,4,7/8/2022,1,47.37
1731,481,2,8/15/2023,4,505.6
1732,170,78,7/12/2023,1,26.69
1734,734,65,1/9/2023,2,78.75
1735,610,81,7/25/2023,1,150.64
1736,689,3,7/31/2024,3,148.76
1737,702,91,7/11/2024,2,254.35
1738,504,22,3/12/2025,3,342.02
1739,147,51,10/29/2024,2,193.94
1740,116,44,1/11/2025,2,289.97
1741,552,11,12/22/2023,1,177.14
1742,378,69,12/8/2022,1,159.99
1743,989,55,4/2/2023,4,581.17
1744,470,9,12/24/2022,4,663.65
1745,283,98,8/27/2022,3,566.0
1747,944,47,7/5/2024,3,582.4
1748,99,60,4/16/2024,4,544.27
1749,789,4,2/23/2024,3,186.29
1750,800,44,11/17/2024,5,404.21
1751,429,82,2/15/2025,4,635.0
1752,807,5,4/11/2025,2,44.39
1753,999,3,7/20/2023,2,78.25
1754,170,17,3/27/2023,3,143.54
1755,495,81,8/9/2022,2,285.4
1756,708,50,11/23/2023,5,628.97
1757,9,15,2/4/2024,2,210.31
1758,896,48,2/17/2025,1,113.01
1759,254,6,1/9/2024,3,84.34
1760,898,77,12/1/2024,4,581.07
1761,791,50,1/15/2024,5,631.75
1764,783,41,9/12/2022,1,171.73
1765,865,16,2/28/2023,3,167.66
1766,831,17,7/28/2022,2,119.7
1767,848,36,2/27/2024,1,107.75
1768,590,27,3/20/2023,4,339.79
1769,301,54,4/23/2024,2,312.77
1770,482,95,3/9/2024,3,85.04
1771,949,68,6/22/2023,1,50.79
1772,925,10,2/28/2024,1,143.74
1773,34,17,8/25/2024,1,82.29
1774,185,56,12/7/2024,4,631.4
1775,961,71,5/11/2024,5,558.24
1776,94,20,4/3/2023,5,753.42
1777,560,81,6/23/2022,2,73.7
1778,357,94,3/6/2025,4,305.61
1779,722,81,7/5/2022,2,165.73
1780,58,51,11/19/2024,4,350.05
1781,898,56,11/7/2022,3,331.4
1782,569,15,1/7/2025,1,85.52
1783,222,39,4/5/2025,5,564.75
1784,911,32,12/18/2022,5,976.0
1785,805,12,1/5/2025,1,12.61
1786,900,41,1/16/2023,3,362.15
1787,902,89,2/14/2025,2,138.85
1788,973,46,8/14/2024,3,575.03
1789,296,21,5/5/2024,1,167.76
1790,390,81,5/24/2024,1,100.37
1791,227,45,6/29/2022,3,351.62
1792,274,41,2/18/2025,4,479.19
1794,134,85,6/27/2023,5,708.72
1795,734,37,2/8/2024,2,303.25
1797,31,74,7/16/2024,1,93.1
1798,834,100,6/4/2023,4,94.96
1799,71,39,2/14/2024,3,85.3
1800,650,93,10/4/2023,1,69.86
1801,98,95,6/22/2023,4,505.5
1802,518,32,9/9/2024,1,95.67
1803,550,86,3/21/2024,2,45.37
1804,348,87,7/23/2023,5,222.23
1805,448,54,2/17/2023,3,284.4
1806,811,23,7/30/2024,5,975.97
1807,130,95,2/25/2024,5,183.84
1808,88,77,10/22/2023,4,687.61
1809,743,79,1/15/2024,5,71.61
1810,85,51,3/21/2025,5,976.33
1812,12,39,6/12/2023,4,380.42
1813,56,92,10/10/2024,3,468.34
1814,304,9,3/28/2024,5,610.36
1815,336,42,7/28/2022,4,645.19
1816,612,83,9/22/2024,1,85.97
1818,742,51,9/12/2022,5,217.34
1820,961,50,1/14/2024,5,98.82
1821,347,93,7/10/2023,5,669.05
1822,613,94,6/10/2024,5,738.22
1823,674,13,6/19/2024,5,614.51
1825,6,59,4/1/2024,5,826.5
1826,963,8,3/9/2023,2,784.71
1827,855,26,11/13/2022,2,363.82
1828,267,73,6/18/2024,5,792.07
1829,616,92,7/8/2022,3,376.25
1831,370,48,1/23/2023,1,43.42
1832,683,3,4/19/2025,1,37.2
1833,159,57,2/5/2023,1,154.47
1834,211,63,4/16/2024,5,61.33
1835,248,93,11/14/2023,4,137.63
1836,298,5,10/6/2024,4,450.66
1837,294,66,9/18/2023,5,403.51
1838,371,15,11/20/2022,4,226.45
1839,232,20,3/24/2023,5,414.37
1840,768,80,9/5/2023,2,393.51
1841,947,42,12/27/2023,3,397.29
1842,100,34,2/27/2023,2,226.73
1843,50,55,12/22/2023,3,335.1
1844,378,99,1/15/2023,1,178.14
1845,119,49,6/28/2022,4,365.26
1846,317,72,8/9/2024,4,515.06
1847,876,79,5/14/2023,3,128.32
1848,306,67,9/2/2023,3,224.47
1849,212,61,3/26/2025,2,126.32
1850,948,66,3/22/2023,2,72.43
1851,416,21,10/8/2022,5,161.14
1852,517,20,9/30/2023,4,92.01
1853,861,1,2/7/2025,3,483.28
1854,663,56,12/2/2024,5,216.37
1855,263,56,2/4/2023,1,174.39
1857,401,91,6/7/2022,3,171.32
1858,923,81,10/18/2024,4,200.75
1859,209,85,8/13/2022,1,194.18
1860,176,69,10/16/2024,4,609.37
1861,789,70,3/10/2023,2,72.22
1862,977,37,7/25/2023,4,354.35
1863,750,64,5/23/2022,2,399.16
1864,30,65,2/24/2023,3,401.18
1865,683,39,4/16/2025,5,227.0
1866,699,20,10/30/2023,3,394.2
1867,380,20,2/15/2025,4,610.54
1868,349,63,3/27/2024,3,271.1
1869,913,36,11/23/2023,1,90.91
1870,464,77,4/17/2023,3,219.54
1871,72,69,11/6/2023,4,431.53
1872,111,92,10/2/2023,3,217.75
1873,766,23,8/6/2022,1,80.57
1874,14,59,8/22/2024,1,42.23
1875,230,11,6/28/2023,3,440.92
1876,681,100,5/3/2024,4,270.75
1877,400,50,2/23/2025,5,898.34
1878,551,19,10/14/2023,1,89.26
1879,305,67,2/21/2025,2,130.31
1880,290,74,9/3/2022,1,138.33
1881,234,53,10/29/2022,3,382.34
1882,618,59,12/6/2023,2,383.1
1883,905,19,6/21/2023,2,180.99
1884,590,2,9/20/2022,3,187.61
1885,677,74,12/28/2022,1,154.2
1886,763,88,1/11/2025,3,277.27
1887,80,94,10/22/2022,4,471.41
1888,737,4,7/27/2022,3,51.3
1889,391,34,12/27/2023,4,774.27
1890,367,87,5/9/2022,4,566.34
1892,954,23,5/27/2022,2,326.31
1893,742,74,12/17/2024,1,102.73
1894,917,52,5/17/2024,2,246.33
1895,935,82,8/30/2024,1,40.86
1896,768,3,12/28/2022,5,861.21
1897,341,6,12/31/2024,4,665.93
1898,559,47,7/27/2022,1,97.02
1899,911,15,6/28/2022,4,781.14
1901,331,7,11/3/2024,2,70.98
1902,769,73,8/18/2022,1,89.98
1903,673,69,10/11/2022,5,986.59
1904,845,42,11/26/2022,1,52.31
1905,945,18,9/11/2023,5,517.48
1906,405,3,8/4/2023,5,860.8
1907,376,16,11/28/2024,1,10.48
1908,562,46,11/9/2023,5,756.47
1909,202,28,11/20/2023,2,274.59
1910,8,86,4/17/2025,1,122.58
1911,691,17,12/23/2022,5,288.82
1912,493,66,4/23/2023,3,525.79
1913,937,34,10/28/2023,2,74.18
1914,582,64,1/18/2025,4,756.84
1915,949,44,8/29/2024,2,339.01
1916,911,46,4/26/2023,5,538.53
1917,491,3,5/10/2024,2,121.51
1918,657,48,2/9/2025,4,600.04
1919,375,99,11/21/2024,5,716.89
1920,378,24,3/10/2025,2,26.32
1921,489,84,10/8/2024,4,152.14
1922,996,90,2/13/2023,3,510.88
1923,927,65,5/20/2024,3,177.51
1924,223,82,12/19/2024,3,335.57
1925,783,47,4/29/2022,1,29.97
1926,624,61,6/26/2023,3,97.31
1927,773,47,7/6/2022,5,706.12
1928,748,21,9/8/2023,1,35.69
1929,183,13,9/27/2024,1,120.02
1931,323,28,5/22/2022,4,108.12
1932,805,1,5/30/2022,4,469.75
1933,568,93,11/1/2023,2,39.73
1934,321,66,8/19/2022,3,196.19
1935,371,48,7/6/2023,1,101.69
1936,192,60,11/3/2024,4,654.35
1938,295,35,1/8/2023,1,150.73
1939,659,59,3/28/2024,3,223.82
1940,328,79,10/5/2022,4,315.92
1941,245,74,1/27/2025,2,31.78
1942,873,51,2/19/2023,4,232.76
1943,76,77,3/25/2024,2,92.44
1944,59,29,2/16/2024,1,95.92
1945,619,21,7/24/2022,3,198.65
1946,189,43,4/15/2025,3,343.53
1947,866,95,2/12/2023,1,75.85
1948,483,68,2/29/2024,2,144.71
1949,596,5,8/1/2022,2,76.68
1950,856,82,12/29/2023,1,61.96
1951,599,56,8/7/2024,2,267.28
1952,234,37,12/12/2023,2,176.11
1953,815,66,9/29/2024,5,597.88
1954,203,65,5/6/2024,1,121.23
1955,424,84,7/4/2024,5,473.33
1957,271,90,3/15/2025,2,158.54
1958,418,38,11/14/2023,1,142.24
1960,55,21,9/27/2024,2,329.74
1961,555,66,3/7/2024,3,204.19
1963,920,24,9/8/2022,2,351.92
1964,514,21,4/20/2025,3,62.07
1965,12,40,11/10/2022,4,764.94
1966,301,47,12/3/2022,1,145.25
1967,222,75,10/13/2022,1,105.93
1968,622,40,12/13/2022,2,236.41
1969,9,82,10/12/2024,5,131.69
1970,479,36,7/4/2022,3,228.16
1972,144,55,9/21/2022,3,193.56
1973,89,14,2/16/2024,4,203.72
1975,596,12,11/20/2023,3,597.56
1976,984,6,2/6/2024,3,191.56
1977,75,28,11/21/2023,3,73.05
1978,83,5,1/8/2025,4,537.72
1979,946,53,4/22/2025,2,129.07
1980,460,13,7/15/2024,2,89.63
1981,595,47,5/4/2022,5,180.32
1982,788,51,3/31/2024,2,683.57
1984,885,38,11/5/2024,3,431.21
1985,878,81,9/16/2023,1,133.49
1986,525,32,10/6/2024,2,33.99
1987,116,24,1/14/2025,2,145.33
1988,394,38,5/17/2024,1,194.52
1989,681,52,12/7/2024,3,253.65
1990,545,90,2/28/2025,5,323.2
1991,824,22,7/8/2023,3,72.78
1992,599,68,5/4/2024,1,23.1
1993,330,2,6/23/2023,4,406.61
1994,14,11,5/19/2023,4,635.59
1995,306,21,8/7/2024,5,793.18
1996,982,34,8/12/2022,4,107.67
1997,116,90,11/28/2022,5,637.28
1998,8,71,8/5/2023,5,713.58
1999,267,59,3/1/2025,3,323.39
2000,371,25,3/28/2024,5,742.77
2003,285,91,11/2/2024,3,35.48
2004,644,28,5/25/2022,2,358.58
2005,329,75,6/10/2023,1,86.35
2006,16,12,3/26/2024,2,141.8
2007,906,27,2/28/2025,3,567.87
2008,994,92,11/24/2022,4,144.46
2009,612,83,3/9/2023,4,337.11
2010,452,53,5/3/2023,1,289.03
2011,839,50,4/25/2025,5,456.74
2012,949,76,8/25/2023,3,553.09
2013,612,35,2/9/2023,5,691.15
2014,340,6,9/21/2023,4,539.78
2015,104,81,11/2/2024,3,84.74
2017,910,7,4/23/2023,4,283.31
2018,208,5,5/6/2023,2,206.34
2019,292,100,12/31/2022,2,196.82
2020,454,3,9/21/2023,5,381.92
2021,904,83,10/19/2022,3,301.27
2022,880,43,12/3/2024,2,251.8
2023,50,10,5/6/2024,1,25.3
2024,479,88,11/28/2023,1,119.9
2025,875,82,10/24/2023,3,494.47
2026,783,11,5/26/2023,5,424.51
2027,703,76,7/10/2024,4,782.35
2028,322,78,8/1/2022,4,337.84
2029,6,62,8/12/2023,3,521.92
2030,186,83,12/9/2022,1,94.1
2031,726,58,3/28/2024,2,264.01
2034,657,9,10/18/2023,1,100.39
2035,767,80,2/8/2023,4,211.76
2036,185,95,11/9/2022,4,443.86
2037,888,46,9/13/2024,3,127.11
2038,438,70,12/5/2023,4,570.42
2039,219,49,12/16/2023,5,372.28
2040,46,77,5/23/2022,1,168.3
2041,163,26,5/21/2023,2,331.69
2042,367,7,7/27/2023,5,658.05
2043,846,66,2/18/2024,1,100.92
2044,572,16,6/1/2022,2,20.16
2045,378,46,2/6/2023,2,161.48
2046,85,44,9/24/2023,4,111.95
2047,705,64,7/14/2024,1,136.08
2048,574,25,2/12/2025,5,534.38
2049,698,79,6/26/2024,1,145.38
2050,266,8,1/12/2025,1,124.89
2051,579,45,12/5/2023,1,199.31
2052,683,65,11/18/2024,5,977.74
2053,824,72,12/10/2024,4,552.06
2054,122,24,6/2/2022,4,521.07
2055,718,6,12/26/2022,3,222.42
2056,424,43,7/21/2022,3,352.63
2057,854,14,3/19/2023,1,149.27
2058,925,51,12/8/2023,1,124.68
2059,195,7,5/20/2024,2,368.07
2061,276,32,1/24/2024,1,74.72
2062,99,18,3/1/2025,5,556.34
2063,292,49,8/5/2024,5,350.13
2064,763,21,11/5/2024,2,374.91
2065,328,43,9/9/2023,3,368.81
2066,181,47,6/17/2024,5,907.76
2067,265,97,11/18/2024,4,275.21
2068,977,47,11/23/2022,1,146.06
2069,975,26,7/3/2022,1,114.24
2070,755,29,6/21/2023,1,113.28
2071,475,76,6/29/2024,2,208.83
2072,650,26,4/29/2024,5,328.4
2073,452,11,7/13/2022,2,176.24
2074,864,55,6/11/2024,5,377.19
2075,806,20,1/19/2024,1,125.36
2076,208,80,7/4/2023,2,265.36
2077,933,10,2/5/2023,3,196.01
2078,186,7,4/13/2023,5,516.76
2079,424,65,3/29/2023,2,136.8
2080,158,52,10/27/2022,5,931.4
2081,736,63,3/28/2024,1,185.0
2082,748,4,8/10/2023,3,566.92
2083,448,3,2/6/2025,4,737.38
2084,212,13,9/4/2023,1,95.8
2085,341,17,1/12/2025,2,141.37
2086,781,32,12/11/2023,1,150.25
2087,58,59,6/1/2023,3,77.83
2088,775,60,4/2/2023,3,80.19
2089,130,56,6/20/2024,5,701.61
2091,109,29,1/3/2025,5,717.98
2092,871,36,5/24/2022,2,29.0
2093,959,56,11/5/2024,5,315.11
2094,78,51,6/6/2024,5,567.31
2095,252,5,12/7/2022,2,138.01
2096,304,12,3/26/2025,2,365.76
2097,646,28,7/7/2022,5,485.88
2098,358,48,5/8/2023,3,494.25
2099,985,61,10/23/2022,1,34.82
2100,958,40,4/7/2025,1,84.57
2101,718,16,10/1/2024,3,455.97
2102,530,54,12/22/2023,1,95.55
2103,417,6,8/9/2022,5,898.79
2104,242,43,9/28/2024,3,229.33
2105,995,51,6/1/2024,4,769.97
2106,492,53,1/13/2023,2,301.33
2107,650,84,6/25/2023,5,835.75
2108,521,64,6/20/2024,2,196.04
2109,231,20,8/30/2022,4,673.58
2110,150,60,4/18/2025,5,896.8
2111,403,5,1/29/2024,1,184.47
2112,23,59,9/11/2024,2,230.24
2113,260,97,8/6/2022,4,280.92
2114,135,62,5/9/2024,5,193.88
2115,399,55,4/19/2024,2,386.49
2116,375,53,7/25/2022,1,146.19
2118,241,7,8/14/2022,1,86.74
2119,294,1,4/8/2024,1,129.13
2120,571,85,3/17/2024,2,227.12
2121,782,35,1/23/2024,3,93.31
2122,632,21,5/20/2022,4,123.61
2123,443,41,1/20/2025,4,103.06
2125,115,21,2/23/2024,4,237.5
2126,177,13,8/29/2022,1,106.96
2127,526,26,4/22/2025,3,32.89
2128,858,2,2/2/2024,3,412.52
2129,954,10,3/26/2024,4,78.35
2130,735,73,10/30/2024,2,58.69
2131,555,71,11/8/2024,2,223.56
2132,349,22,3/31/2024,5,144.09
2133,290,38,1/12/2024,1,136.02
2134,967,1,8/24/2024,2,252.15
2135,368,51,10/25/2023,2,340.06
2136,438,56,12/13/2023,4,747.96
2137,841,74,1/26/2024,1,76.49
2139,735,44,4/30/2024,4,784.89
2140,550,47,5/15/2022,3,766.4
2141,779,99,5/3/2024,3,374.84
2142,655,78,9/1/2023,3,141.96
2143,52,26,5/4/2022,3,258.12
2144,219,90,3/14/2024,1,141.4
2145,971,96,8/8/2022,4,371.42
2146,852,25,11/8/2022,4,878.03
2147,795,18,4/12/2023,3,197.24
2148,749,12,4/3/2023,2,97.47
2149,362,81,8/4/2022,5,569.87
2151,656,13,1/31/2024,5,85.47
2152,504,48,10/12/2022,4,769.27
2153,782,1,2/9/2024,5,957.7
2154,639,51,2/24/2024,2,45.07
2155,727,83,3/31/2025,4,175.38
2156,944,23,6/15/2022,4,574.82
2157,489,26,1/21/2025,1,57.79
2158,711,91,3/19/2025,3,206.03
2159,339,88,4/17/2023,4,190.24
2160,52,26,11/24/2022,5,75.82
2161,215,29,6/4/2023,1,49.12
2162,797,76,11/9/2022,2,289.18
2163,271,56,2/11/2025,2,203.82
2164,606,67,5/22/2024,2,217.46
2165,78,47,7/13/2022,4,645.04
2166,164,34,2/10/2025,4,700.01
2167,200,69,2/4/2023,3,565.91
2168,526,80,6/1/2022,5,843.18
2169,470,43,6/4/2022,5,807.2
2171,490,98,5/5/2022,5,375.03
2173,307,74,6/21/2022,2,183.92
2174,851,4,1/12/2023,1,38.77
2175,819,15,8/24/2024,5,840.04
2176,856,67,3/26/2025,4,509.2
2177,968,28,8/18/2023,1,194.4
2178,208,45,5/14/2023,4,792.08
2179,424,88,4/10/2025,2,272.57
2180,443,5,7/18/2022,1,47.8
2181,566,62,10/16/2023,5,987.67
2182,888,55,7/10/2023,1,92.09
2183,145,17,3/28/2024,3,457.46
2185,385,79,12/27/2024,2,378.76
2186,631,47,12/11/2022,3,214.85
2187,374,87,6/26/2022,5,949.69
2188,995,6,9/9/2024,2,223.77
2189,999,65,6/29/2024,1,136.95
2191,569,22,7/5/2022,2,531.85
2192,960,44,7/10/2023,1,175.29
2194,528,63,9/15/2023,4,44.07
2195,665,22,9/17/2022,2,287.75
2196,444,30,6/5/2024,5,258.37
2197,83,73,4/13/2023,1,143.39
2198,800,33,8/2/2023,4,762.35
2199,746,32,1/6/2023,1,161.53
2200,948,2,4/21/2024,3,574.12
2201,403,4,5/15/2024,1,131.15
2202,173,84,9/13/2022,5,908.21
2203,563,22,8/10/2023,5,888.95
2204,257,62,7/10/2022,1,67.56
2206,985,70,8/27/2024,4,390.43
2207,339,43,11/24/2024,5,902.0
2208,44,15,9/16/2022,1,145.95
2209,757,59,5/12/2022,5,802.42
2210,347,99,9/21/2023,2,210.76
2212,466,95,5/11/2023,5,65.23
2213,968,68,1/3/2025,4,600.14
2214,970,97,2/8/2024,4,640.71
2215,868,11,4/1/2025,3,535.69
2216,194,45,5/30/2024,3,365.85
2217,323,69,1/22/2023,3,197.43
2218,364,68,12/11/2023,3,350.7
2219,502,14,4/8/2024,3,402.81
2220,437,27,12/18/2024,5,375.77
2221,747,35,3/19/2025,3,508.01
2222,370,85,11/10/2024,3,395.42
2223,482,60,12/17/2023,2,158.06
2224,735,19,10/19/2022,2,145.13
2225,672,81,10/17/2022,5,331.99
2226,100,36,3/31/2023,4,157.35
2227,738,51,7/20/2024,4,671.42
2228,757,14,8/7/2024,3,598.53
2229,260,73,7/25/2023,1,166.71
2230,682,98,5/20/2023,2,340.57
2232,926,53,7/1/2024,3,296.94
2233,399,71,3/15/2024,1,117.28
2235,24,79,5/13/2024,3,279.08
2236,618,16,6/18/2023,5,113.68
2237,718,87,6/12/2024,2,294.19
2238,696,30,9/26/2024,3,411.59
2239,211,23,2/16/2024,3,50.76
2240,341,10,7/16/2024,3,435.86
2241,4,73,11/13/2023,5,844.41
2242,629,31,8/15/2023,5,274.35
2243,609,3,8/4/2023,1,10.28
2244,51,5,12/9/2024,2,31.21
2245,569,23,9/30/2022,1,58.3
2246,986,97,10/6/2024,4,631.59
2248,643,93,3/9/2024,4,293.1
2249,31,36,11/25/2024,3,355.03
2250,377,80,4/21/2025,2,149.37
2251,205,18,2/24/2024,3,472.39
2252,650,6,9/2/2022,5,951.96
2253,97,41,5/30/2022,1,138.81
2254,963,80,11/20/2023,2,68.05
2255,984,10,9/10/2024,1,146.45
2256,204,34,7/28/2022,4,397.52
2258,161,58,12/25/2024,5,403.86
2259,898,53,9/23/2024,4,46.78
2260,561,60,2/19/2025,3,66.84
2261,286,34,10/17/2022,5,460.22
2262,726,6,12/25/2022,4,252.48
2263,643,61,10/19/2024,2,79.89
2264,652,60,8/29/2024,4,189.52
2265,405,30,5/2/2023,4,56.03
2266,587,15,11/1/2022,4,80.62
2267,781,95,9/11/2022,5,321.28
2268,581,83,12/7/2022,5,67.65
2269,987,23,11/16/2024,2,133.96
2270,960,3,3/5/2024,2,229.39
2271,172,92,7/10/2024,3,559.58
2272,442,37,1/22/2023,3,38.59
2273,367,8,7/31/2023,5,734.29
2274,351,12,1/29/2025,5,692.59
2275,660,66,11/29/2022,3,496.46
2276,770,54,10/21/2022,4,208.03
2277,115,11,6/18/2024,5,737.09
2278,609,67,3/31/2024,1,121.22
2279,439,92,1/13/2024,3,76.95
2281,910,7,11/2/2024,5,513.05
2282,712,55,10/3/2024,1,17.91
2283,776,2,8/23/2023,2,240.27
2284,330,51,9/2/2024,1,80.27
2285,963,28,6/6/2023,5,669.07
2286,740,6,11/29/2022,3,432.53
2287,970,54,8/4/2024,2,89.62
2288,292,12,1/20/2023,3,378.46
2289,328,69,7/3/2024,1,53.81
2290,561,64,8/12/2023,1,169.16
2291,359,30,2/24/2024,4,116.05
2293,364,7,1/15/2023,1,149.42
2294,833,89,11/28/2024,5,669.56
2295,386,52,11/12/2024,3,266.41
2296,780,16,11/15/2023,3,589.35
2297,36,38,7/14/2023,2,399.61
2298,501,26,10/5/2023,1,57.32
2299,789,14,7/17/2022,2,30.19
2300,859,86,2/7/2024,2,376.01
2301,607,61,8/30/2024,5,937.36
2302,998,79,3/11/2024,5,829.81
2303,728,55,10/6/2022,5,535.15
2304,280,57,8/5/2024,5,599.38
2305,643,52,5/19/2024,5,147.81
2306,433,100,7/4/2023,5,997.71
2308,352,90,11/1/2023,2,266.0
2309,190,49,7/6/2022,5,387.19
2310,367,42,12/30/2024,3,232.08
2312,319,80,2/19/2024,5,601.36
2313,775,29,6/6/2024,2,287.53
2314,775,94,10/21/2022,1,96.43
2315,284,92,2/4/2024,4,75.37
2316,599,69,11/20/2022,5,671.75
2317,827,10,2/3/2023,2,247.95
2318,16,27,3/10/2025,4,714.44
2319,71,37,12/24/2022,4,77.35
2320,202,9,8/30/2023,5,877.65
2321,175,64,7/21/2024,5,175.52
2322,889,85,1/20/2023,1,139.43
2323,335,21,5/11/2024,2,66.32
2324,797,31,7/21/2023,2,240.22
2325,544,81,7/8/2022,1,66.12
2326,310,73,6/15/2023,4,85.31
2327,653,39,3/18/2025,5,618.17
2328,329,79,12/26/2023,2,227.32
2329,844,46,7/9/2022,5,85.37
2330,57,37,1/30/2023,5,768.16
2331,439,66,6/17/2022,1,195.69
2332,865,23,8/1/2023,2,346.38
2333,614,71,4/3/2024,5,306.93
2334,341,63,6/24/2023,1,154.44
2335,94,25,4/29/2024,3,250.51
2336,360,58,4/18/2023,1,94.4
2337,498,11,5/12/2023,5,581.52
2338,444,93,2/23/2025,3,405.89
2339,516,11,7/11/2023,1,47.17
2340,242,33,9/19/2024,4,725.04
2341,738,42,7/16/2024,3,401.66
2342,421,29,11/23/2022,3,134.79
2343,829,66,7/9/2023,1,72.9
2344,461,20,1/7/2025,2,169.66
2345,432,58,3/11/2025,3,456.55
2346,505,2,8/15/2022,2,381.75
2347,850,60,8/25/2022,1,18.49
2348,8,57,3/27/2024,2,393.47
2349,770,60,11/24/2023,2,444.44
2351,436,73,9/4/2022,3,590.76
2352,328,90,12/5/2022,1,198.93
