order_id,customer_id,product_id,amount,order_date
1606,567,26,575.6,2024-01-31
1607,765,91,166.11,2024-03-25
1608,988,76,222.03,2023-03-06
1609,199,64,892.33,2023-09-03
1610,898,95,381.68,2024-06-05
1611,60,29,989.52,2022-10-09
1612,590,91,306.12,2024-11-28
1613,777,68,452.16,2025-03-16
1614,640,4,554.25,2022-12-22
1615,622,67,72.29,2023-06-22
1616,185,36,89.17,2022-07-27
1617,515,73,496.85,2023-07-31
1618,36,63,880.33,2023-12-19
1619,949,70,309.52,2022-08-01
1620,288,71,248.71,2022-12-08
1621,678,6,570.05,2025-01-23
1622,512,1,912.69,2025-02-10
1623,372,68,-65.99,2023-09-09
1624,632,40,351.88,2024-01-27
1625,3,59,322.77,2022-06-18
1626,116,11,861.18,2022-09-02
1627,313,89,891.46,2023-12-01
1628,739,56,-48.25,2022-08-13
1629,554,68,129.27,2024-02-14
1630,75,23,864.13,2023-01-10
1631,275,1,152.48,2022-12-28
1632,746,4,489.53,2023-12-31
1633,243,94,174.48,2025-02-08
1634,917,33,633.71,2023-06-23
1635,321,9,954.24,2024-04-21
1636,865,37,118.73,2022-11-25
1637,712,84,794.37,2024-01-24
1638,842,90,618.22,2025-03-02
1639,55,53,878.05,2024-03-08
1640,745,80,613.12,2024-06-04
1641,55,66,471.94,2023-08-08
1642,742,41,417.09,2023-06-12
1643,486,91,970.13,2023-11-22
1644,710,21,946.47,2022-06-22
1645,912,9,742.37,2023-10-09
1646,428,89,18.64,2023-04-30
1647,884,28,967.9,2024-02-02
1648,447,26,398.94,2025-02-24
1649,255,87,180.65,2024-04-08
1650,258,20,711.87,2025-03-16
1651,87,41,659.06,2024-12-31
1652,580,72,572.41,2023-11-15
1653,570,44,719.21,2025-02-11
1654,80,56,750.9,2022-11-07
1655,431,19,581.96,2023-01-23
1656,400,2,581.5,2024-05-17
1657,468,57,523.2,2022-10-05
1658,603,63,125.75,2022-07-12
1659,456,59,960.14,2024-09-18
1660,31,41,78.32,2025-02-13
1661,101,66,852.3,2024-08-09
1662,970,76,105.64,2022-08-01
1663,80,55,224.67,2023-03-29
1664,324,91,483.67,2025-03-09
1665,133,87,705.13,2023-09-06
1666,834,19,356.74,2023-08-29
1667,77,34,313.05,2022-06-07
1668,224,88,727.46,2023-06-30
1669,556,79,530.84,2025-04-01
1670,940,66,146.57,2023-01-08
1671,555,38,505.07,2023-03-05
1672,820,57,875.83,2024-12-31
1673,505,55,173.74,2024-02-21
1674,506,15,353.64,2023-09-23
1675,123,77,487.12,2023-05-14
1676,125,42,207.22,2025-01-16
1677,220,65,266.68,2022-09-04
1678,607,62,521.14,2025-02-20
1679,242,66,981.65,2023-07-24
1680,187,70,480.75,2022-06-13
1681,162,79,379.31,2024-12-10
1682,596,49,995.43,2025-01-18
1683,43,82,588.88,2022-07-10
1684,915,10,499.83,2024-08-10
1685,399,47,475.84,2025-02-15
1686,964,14,408.51,2024-07-16
1687,662,4,974.3,2024-04-22
1688,108,22,37.13,2024-02-20
1689,674,20,153.2,2024-12-31
1690,739,42,996.98,2024-02-08
1691,10,84,332.76,2023-02-04
1692,136,83,749.56,2023-12-25
1693,29,67,496.01,2023-01-15
1694,562,71,433.42,2024-03-04
1695,45,22,166.44,2025-03-12
1696,77,82,703.89,2024-09-20
1697,744,66,567.19,2023-01-19
1698,250,7,261.95,2022-12-28
1699,697,55,760.37,2023-10-17
1700,250,55,813.02,2023-05-27
1701,365,56,136.03,2025-04-14
1702,723,86,810.73,2024-11-29
1703,271,36,292.15,2022-10-23
1704,465,15,-86.31,2023-04-05
1705,276,50,475.37,2023-02-17
1706,797,20,964.8,2025-04-14
1707,408,14,801.03,2023-02-26
1708,779,62,684.29,2023-08-28
1709,680,74,702.05,2022-09-27
1710,714,82,97.27,2023-01-15
1711,33,20,316.53,2024-06-30
1712,28,1,788.5,2023-05-05
1713,218,96,712.69,2022-09-15
1714,820,98,269.09,2024-08-18
1715,776,55,104.35,2023-05-22
1716,644,17,446.55,2023-04-23
1717,669,34,823.85,2025-03-03
1718,968,49,406.34,2023-08-16
1719,126,51,902.34,2022-08-23
1720,372,70,955.17,2024-11-03
1721,202,100,298.51,2023-08-07
1722,659,90,821.84,2022-07-22
1723,506,4,557.46,2025-02-12
1724,292,63,184.11,2024-07-13
1725,275,16,49.56,2024-04-17
1726,242,3,397.57,2023-10-06
1727,857,69,736.73,2024-06-16
1728,5,83,668.26,2022-08-30
1729,211,72,49.18,2024-01-05
1730,867,4,465.06,2022-07-08
1731,481,2,163.46,2023-08-15
1732,170,78,674.48,2023-07-12
1733,842,72,447.74,2023-11-09
1734,734,65,401.42,2023-01-09
1735,610,81,701.49,2023-07-25
1736,689,3,113.29,2024-07-31
1737,702,91,599.16,2024-07-11
1738,504,22,162.92,2025-03-12
1739,147,51,117.93,2024-10-29
1740,116,44,878.07,2025-01-11
1741,552,11,580.36,2023-12-22
1742,378,69,803.08,2022-12-08
1743,989,55,533.49,2023-04-02
1744,470,9,654.15,2022-12-24
1745,283,98,62.08,2022-08-27
1746,288,51,746.56,2023-10-13
1747,944,47,190.2,2024-07-05
1748,99,60,409.09,2024-04-16
1749,789,4,402.36,2024-02-23
1750,800,44,150.53,2024-11-17
1751,429,82,885.15,2025-02-15
1752,807,5,784.23,2025-04-11
1753,999,3,902.44,2023-07-20
1754,170,17,981.42,2023-03-27
1755,495,81,179.88,2022-08-09
1756,708,50,385.48,2023-11-23
1757,9,15,398.0,2024-02-04
1758,896,48,904.08,2025-02-17
1759,254,6,59.36,2024-01-09
1760,898,77,817.56,2024-12-01
1761,791,50,223.9,2024-01-15
1762,288,49,184.15,2022-07-03
1763,843,100,663.21,2025-01-28
1764,783,41,891.02,2022-09-12
1765,865,16,202.33,2023-02-28
1766,831,17,21.73,2022-07-28
1767,848,36,608.99,2024-02-27
1768,590,27,730.49,2023-03-20
1769,301,54,722.76,2024-04-23
1770,482,95,607.75,2024-03-09
1771,949,68,751.38,2023-06-22
1772,925,10,355.22,2024-02-28
1773,34,17,204.49,2024-08-25
1774,185,56,839.45,2024-12-07
1775,961,71,405.88,2024-05-11
1776,94,20,325.77,2023-04-03
1777,560,81,529.36,2022-06-23
1778,357,94,314.36,2025-03-06
1779,722,81,566.31,2022-07-05
1780,58,51,336.51,2024-11-19
1781,898,56,911.25,2022-11-07
1782,569,15,432.32,2025-01-07
1783,222,39,563.16,2025-04-05
1784,911,32,679.28,2022-12-18
1785,805,12,299.18,2025-01-05
1786,900,41,190.07,2023-01-16
1787,902,89,839.67,2025-02-14
1788,973,46,735.66,2024-08-14
1789,296,21,397.68,2024-05-05
1790,390,81,27.23,2024-05-24
1791,227,45,287.56,2022-06-29
1792,274,41,393.74,2025-02-18
1793,152,74,763.85,2024-06-15
1794,134,85,761.54,2023-06-27
1795,734,37,819.93,2024-02-08
1796,118,77,390.63,2022-06-24
1797,31,74,235.36,2024-07-16
1798,834,100,94.61,2023-06-04
1799,71,39,230.7,2024-02-14
1800,650,93,686.37,2023-10-04
1801,98,95,543.99,2023-06-22
1802,518,32,119.09,2024-09-09
1803,550,86,836.75,2024-03-21
1804,348,87,834.48,2023-07-23
1805,448,54,432.35,2023-02-17
1806,811,23,856.68,2024-07-30
1807,130,95,841.05,2024-02-25
1808,88,77,442.17,2023-10-22
1809,743,79,248.63,2024-01-15
1810,85,51,591.28,2025-03-21
1811,881,11,709.42,2024-09-16
1812,12,39,321.34,2023-06-12
1813,56,92,752.58,2024-10-10
1814,304,9,791.77,2024-03-28
1815,336,42,115.66,2022-07-28
1816,612,83,378.73,2024-09-22
1817,47,74,339.92,2022-12-05
1818,742,51,619.73,2022-09-12
1819,899,98,32.86,2023-07-01
1820,961,50,496.83,2024-01-14
1821,347,93,898.02,2023-07-10
1822,613,94,997.36,2024-06-10
1823,674,13,406.48,2024-06-19
1824,745,99,489.34,2025-03-10
1825,6,59,443.54,2024-04-01
1826,963,8,377.57,2023-03-09
1827,855,26,697.9,2022-11-13
1828,267,73,858.5,2024-06-18
1829,616,92,889.96,2022-07-08
1830,137,14,400.77,2024-07-22
1831,370,48,105.85,2023-01-23
1832,683,3,857.34,2025-04-19
1833,159,57,525.29,2023-02-05
1834,211,63,88.07,2024-04-16
1835,248,93,411.74,2023-11-14
1836,298,5,441.4,2024-10-06
1837,294,66,498.63,2023-09-18
1838,371,15,846.2,2022-11-20
1839,232,20,436.22,2023-03-24
1840,768,80,218.6,2023-09-05
1841,947,42,-81.15,2023-12-27
1842,100,34,987.26,2023-02-27
1843,50,55,395.2,2023-12-22
1844,378,99,460.67,2023-01-15
1845,119,49,953.8,2022-06-28
1846,317,72,370.97,2024-08-09
1847,876,79,536.75,2023-05-14
1848,306,67,370.4,2023-09-02
1849,212,61,156.66,2025-03-26
1850,948,66,117.53,2023-03-22
1851,416,21,609.44,2022-10-08
1852,517,20,-32.44,2023-09-30
1853,861,1,851.39,2025-02-07
1854,663,56,799.74,2024-12-02
1855,263,56,580.0,2023-02-04
1856,745,55,136.42,2024-11-19
1857,401,91,407.37,2022-06-07
1858,923,81,287.73,2024-10-18
1859,209,85,765.02,2022-08-13
1860,176,69,268.27,2024-10-16
1861,789,70,292.63,2023-03-10
1862,977,37,498.93,2023-07-25
1863,750,64,787.07,2022-05-23
1864,30,65,994.0,2023-02-24
1865,683,39,30.78,2025-04-16
1866,699,20,838.51,2023-10-30
1867,380,20,599.61,2025-02-15
1868,349,63,58.98,2024-03-27
1869,913,36,99.67,2023-11-23
1870,464,77,-13.85,2023-04-17
1871,72,69,174.64,2023-11-06
1872,111,92,714.75,2023-10-02
1873,766,23,138.96,2022-08-06
1874,14,59,99.3,2024-08-22
1875,230,11,148.64,2023-06-28
1876,681,100,560.49,2024-05-03
1877,400,50,393.61,2025-02-23
1878,551,19,43.91,2023-10-14
1879,305,67,716.14,2025-02-21
1880,290,74,715.3,2022-09-03
1881,234,53,112.23,2022-10-29
1882,618,59,396.97,2023-12-06
1883,905,19,377.39,2023-06-21
1884,590,2,775.83,2022-09-20
1885,677,74,170.7,2022-12-28
1886,763,88,616.58,2025-01-11
1887,80,94,676.05,2022-10-22
1888,737,4,269.82,2022-07-27
1889,391,34,374.71,2023-12-27
1890,367,87,357.59,2022-05-09
1891,152,94,672.36,2023-05-15
1892,954,23,132.9,2022-05-27
1893,742,74,362.84,2024-12-17
1894,917,52,603.92,2024-05-17
1895,935,82,308.01,2024-08-30
1896,768,3,265.49,2022-12-28
1897,341,6,117.63,2024-12-31
1898,559,47,285.58,2022-07-27
1899,911,15,472.63,2022-06-28
1900,249,10,761.1,2024-01-28
1901,331,7,715.99,2024-11-03
1902,769,73,703.26,2022-08-18
1903,673,69,428.62,2022-10-11
1904,845,42,700.09,2022-11-26
1905,945,18,415.69,2023-09-11
1906,405,3,115.13,2023-08-04
1907,376,16,246.99,2024-11-28
1908,562,46,986.16,2023-11-09
1909,202,28,702.44,2023-11-20
1910,8,86,78.7,2025-04-17
1911,691,17,178.3,2022-12-23
1912,493,66,616.84,2023-04-23
1913,937,34,434.81,2023-10-28
1914,582,64,498.52,2025-01-18
1915,949,44,377.17,2024-08-29
1916,911,46,93.87,2023-04-26
1917,491,3,873.11,2024-05-10
1918,657,48,834.2,2025-02-09
1919,375,99,538.47,2024-11-21
1920,378,24,937.18,2025-03-10
1921,489,84,311.94,2024-10-08
1922,996,90,-56.43,2023-02-13
1923,927,65,910.54,2024-05-20
1924,223,82,616.68,2024-12-19
1925,783,47,703.41,2022-04-29
1926,624,61,884.05,2023-06-26
1927,773,47,172.34,2022-07-06
1928,748,21,596.47,2023-09-08
1929,183,13,313.34,2024-09-27
1930,988,67,346.06,2024-07-06
1931,323,28,527.61,2022-05-22
1932,805,1,531.21,2022-05-30
1933,568,93,378.01,2023-11-01
1934,321,66,48.84,2022-08-19
1935,371,48,148.29,2023-07-06
1936,192,60,224.09,2024-11-03
1937,220,10,868.47,2025-04-19
1938,295,35,792.17,2023-01-08
1939,659,59,725.22,2024-03-28
1940,328,79,257.14,2022-10-05
1941,245,74,344.64,2025-01-27
1942,873,51,356.17,2023-02-19
1943,76,77,639.09,2024-03-25
1944,59,29,168.62,2024-02-16
1945,619,21,178.42,2022-07-24
1946,189,43,738.51,2025-04-15
1947,866,95,165.63,2023-02-12
1948,483,68,994.55,2024-02-29
1949,596,5,839.15,2022-08-01
1950,856,82,314.56,2023-12-29
1951,599,56,311.29,2024-08-07
1952,234,37,910.97,2023-12-12
1953,815,66,33.61,2024-09-29
1954,203,65,691.98,2024-05-06
1955,424,84,118.84,2024-07-04
1956,822,53,765.2,2024-11-25
1957,271,90,142.22,2025-03-15
1958,418,38,552.87,2023-11-14
1959,892,34,768.97,2024-04-29
1960,55,21,622.54,2024-09-27
1961,555,66,689.94,2024-03-07
1962,843,96,449.8,2025-01-14
1963,920,24,326.3,2022-09-08
1964,514,21,768.34,2025-04-20
1965,12,40,427.47,2022-11-10
1966,301,47,332.98,2022-12-03
1967,222,75,942.21,2022-10-13
1968,622,40,79.66,2022-12-13
1969,9,82,801.14,2024-10-12
1970,479,36,722.62,2022-07-04
1971,93,66,255.18,2023-08-05
1972,144,55,152.93,2022-09-21
1973,89,14,369.94,2024-02-16
1974,414,19,154.23,2023-01-11
1975,596,12,970.32,2023-11-20
1976,984,6,509.26,2024-02-06
1977,75,28,943.63,2023-11-21
1978,83,5,808.17,2025-01-08
1979,946,53,92.53,2025-04-22
1980,460,13,840.8,2024-07-15
1981,595,47,551.27,2022-05-04
1982,788,51,864.37,2024-03-31
1983,106,70,43.05,2023-06-02
1984,885,38,233.96,2024-11-05
1985,878,81,-73.72,2023-09-16
1986,525,32,839.72,2024-10-06
1987,116,24,597.32,2025-01-14
1988,394,38,311.84,2024-05-17
1989,681,52,819.99,2024-12-07
1990,545,90,68.63,2025-02-28
1991,824,22,241.33,2023-07-08
1992,599,68,627.45,2024-05-04
1993,330,2,247.29,2023-06-23
1994,14,11,596.13,2023-05-19
1995,306,21,100.59,2024-08-07
1996,982,34,92.19,2022-08-12
1997,116,90,278.98,2022-11-28
1998,8,71,484.16,2023-08-05
1999,267,59,408.73,2025-03-01
2000,371,25,997.34,2024-03-28
2001,137,38,874.0,2024-07-21
2002,793,1,145.29,2024-03-01
2003,285,91,898.53,2024-11-02
2004,644,28,969.43,2022-05-25
2005,329,75,497.59,2023-06-10
2006,16,12,392.78,2024-03-26
2007,906,27,137.68,2025-02-28
2008,994,92,341.9,2022-11-24
2009,612,83,208.32,2023-03-09
2010,452,53,46.71,2023-05-03
2011,839,50,150.22,2025-04-25
2012,949,76,279.26,2023-08-25
2013,612,35,946.25,2023-02-09
2014,340,6,122.46,2023-09-21
2015,104,81,961.5,2024-11-02
2016,414,37,452.57,2022-12-21
2017,910,7,14.6,2023-04-23
2018,208,5,806.57,2023-05-06
2019,292,100,534.71,2022-12-31
2020,454,3,116.67,2023-09-21
2021,904,83,373.3,2022-10-19
2022,880,43,101.47,2024-12-03
2023,50,10,245.01,2024-05-06
2024,479,88,817.68,2023-11-28
2025,875,82,60.43,2023-10-24
2026,783,11,988.12,2023-05-26
2027,703,76,697.27,2024-07-10
2028,322,78,128.35,2022-08-01
2029,6,62,165.79,2023-08-12
2030,186,83,117.34,2022-12-09
2031,726,58,392.8,2024-03-28
2032,146,20,924.03,2024-02-19
2033,334,61,720.47,2023-04-08
2034,657,9,940.32,2023-10-18
2035,767,80,202.89,2023-02-08
2036,185,95,685.34,2022-11-09
2037,888,46,620.65,2024-09-13
2038,438,70,148.08,2023-12-05
2039,219,49,540.47,2023-12-16
2040,46,77,172.05,2022-05-23
2041,163,26,266.36,2023-05-21
2042,367,7,962.4,2023-07-27
2043,846,66,822.82,2024-02-18
2044,572,16,644.3,2022-06-01
2045,378,46,800.64,2023-02-06
2046,85,44,900.08,2023-09-24
2047,705,64,151.02,2024-07-14
2048,574,25,241.3,2025-02-12
2049,698,79,111.6,2024-06-26
2050,266,8,867.4,2025-01-12
2051,579,45,919.34,2023-12-05
2052,683,65,826.11,2024-11-18
2053,824,72,936.33,2024-12-10
2054,122,24,230.27,2022-06-02
2055,718,6,445.81,2022-12-26
2056,424,43,603.36,2022-07-21
2057,854,14,83.91,2023-03-19
2058,925,51,512.39,2023-12-08
2059,195,7,621.72,2024-05-20
2060,410,63,369.78,2024-09-14
2061,276,32,899.74,2024-01-24
2062,99,18,185.71,2025-03-01
2063,292,49,426.09,2024-08-05
2064,763,21,827.42,2024-11-05
2065,328,43,831.52,2023-09-09
2066,181,47,40.02,2024-06-17
2067,265,97,95.3,2024-11-18
2068,977,47,33.04,2022-11-23
2069,975,26,717.15,2022-07-03
2070,755,29,260.4,2023-06-21
2071,475,76,583.49,2024-06-29
2072,650,26,868.72,2024-04-29
2073,452,11,426.18,2022-07-13
2074,864,55,82.57,2024-06-11
2075,806,20,765.81,2024-01-19
2076,208,80,903.26,2023-07-04
2077,933,10,38.92,2023-02-05
2078,186,7,660.69,2023-04-13
2079,424,65,249.66,2023-03-29
2080,158,52,569.81,2022-10-27
2081,736,63,981.37,2024-03-28
2082,748,4,215.16,2023-08-10
2083,448,3,154.02,2025-02-06
2084,212,13,101.32,2023-09-04
2085,341,17,903.13,2025-01-12
2086,781,32,135.47,2023-12-11
2087,58,59,891.97,2023-06-01
2088,775,60,518.99,2023-04-02
2089,130,56,513.37,2024-06-20
2090,1,42,547.17,2023-09-05
2091,109,29,978.63,2025-01-03
2092,871,36,409.49,2022-05-24
2093,959,56,590.88,2024-11-05
2094,78,51,628.88,2024-06-06
2095,252,5,372.42,2022-12-07
2096,304,12,57.94,2025-03-26
2097,646,28,313.98,2022-07-07
2098,358,48,546.79,2023-05-08
2099,985,61,99.98,2022-10-23
2100,958,40,563.27,2025-04-07
2101,718,16,152.35,2024-10-01
2102,530,54,514.92,2023-12-22
2103,417,6,905.55,2022-08-09
2104,242,43,288.42,2024-09-28
2105,995,51,732.62,2024-06-01
2106,492,53,340.13,2023-01-13
2107,650,84,812.16,2023-06-25
2108,521,64,986.0,2024-06-20
2109,231,20,876.17,2022-08-30
2110,150,60,110.33,2025-04-18
2111,403,5,401.54,2024-01-29
2112,23,59,419.08,2024-09-11
2113,260,97,981.64,2022-08-06
2114,135,62,526.83,2024-05-09
2115,399,55,47.83,2024-04-19
2116,375,53,567.21,2022-07-25
2117,20,28,524.22,2022-10-02
2118,241,7,45.92,2022-08-14
2119,294,1,700.32,2024-04-08
2120,571,85,580.2,2024-03-17
2121,782,35,809.27,2024-01-23
2122,632,21,760.74,2022-05-20
2123,443,41,423.5,2025-01-20
2124,440,67,241.18,2024-04-09
2125,115,21,963.42,2024-02-23
2126,177,13,161.96,2022-08-29
2127,526,26,859.88,2025-04-22
2128,858,2,158.85,2024-02-02
2129,954,10,82.36,2024-03-26
2130,735,73,224.39,2024-10-30
2131,555,71,410.94,2024-11-08
2132,349,22,321.37,2024-03-31
2133,290,38,82.96,2024-01-12
2134,967,1,920.89,2024-08-24
2135,368,51,112.44,2023-10-25
2136,438,56,38.34,2023-12-13
2137,841,74,73.15,2024-01-26
2138,20,5,753.0,2025-04-02
2139,735,44,939.29,2024-04-30
2140,550,47,208.47,2022-05-15
2141,779,99,435.45,2024-05-03
2142,655,78,957.11,2023-09-01
2143,52,26,-85.1,2022-05-04
2144,219,90,652.55,2024-03-14
2145,971,96,927.65,2022-08-08
2146,852,25,269.48,2022-11-08
2147,795,18,302.29,2023-04-12
2148,749,12,523.61,2023-04-03
2149,362,81,449.2,2022-08-04
2150,882,41,357.83,2023-03-26
2151,656,13,601.57,2024-01-31
2152,504,48,651.3,2022-10-12
2153,782,1,539.44,2024-02-09
2154,639,51,70.42,2024-02-24
2155,727,83,919.83,2025-03-31
2156,944,23,272.63,2022-06-15
2157,489,26,116.34,2025-01-21
2158,711,91,93.4,2025-03-19
2159,339,88,532.88,2023-04-17
2160,52,26,909.38,2022-11-24
2161,215,29,188.89,2023-06-04
2162,797,76,353.83,2022-11-09
2163,271,56,915.49,2025-02-11
2164,606,67,982.95,2024-05-22
2165,78,47,250.72,2022-07-13
2166,164,34,364.4,2025-02-10
2167,200,69,470.35,2023-02-04
2168,526,80,845.87,2022-06-01
2169,470,43,975.49,2022-06-04
2170,398,53,253.01,2023-11-16
2171,490,98,-68.13,2022-05-05
2172,66,15,536.3,2022-06-01
2173,307,74,975.51,2022-06-21
2174,851,4,74.14,2023-01-12
2175,819,15,890.98,2024-08-24
2176,856,67,549.86,2025-03-26
2177,968,28,217.13,2023-08-18
2178,208,45,-63.6,2023-05-14
2179,424,88,638.44,2025-04-10
2180,443,5,40.28,2022-07-18
2181,566,62,801.5,2023-10-16
2182,888,55,466.37,2023-07-10
2183,145,17,446.77,2024-03-28
2184,146,17,290.51,2022-07-25
2185,385,79,460.82,2024-12-27
2186,631,47,932.73,2022-12-11
2187,374,87,407.91,2022-06-26
2188,995,6,899.39,2024-09-09
2189,999,65,171.88,2024-06-29
2190,224,48,554.8,2022-09-27
2191,569,22,397.41,2022-07-05
2192,960,44,497.2,2023-07-10
2193,881,25,814.11,2022-08-27
2194,528,63,171.88,2023-09-15
2195,665,22,555.79,2022-09-17
2196,444,30,926.42,2024-06-05
2197,83,73,685.48,2023-04-13
2198,800,33,542.83,2023-08-02
2199,746,32,850.87,2023-01-06
2200,948,2,409.83,2024-04-21
2201,403,4,-46.68,2024-05-15
2202,173,84,612.44,2022-09-13
2203,563,22,806.13,2023-08-10
2204,257,62,97.05,2022-07-10
2205,440,79,592.34,2023-08-03
2206,985,70,336.84,2024-08-27
2207,339,43,107.07,2024-11-24
2208,44,15,86.38,2022-09-16
2209,757,59,55.57,2022-05-12
2210,347,99,275.59,2023-09-21
2211,541,40,174.62,2025-01-02
2212,466,95,368.91,2023-05-11
2213,968,68,475.75,2025-01-03
2214,970,97,611.95,2024-02-08
2215,868,11,502.2,2025-04-01
2216,194,45,742.32,2024-05-30
2217,323,69,436.65,2023-01-22
2218,364,68,845.91,2023-12-11
2219,502,14,708.95,2024-04-08
2220,437,27,976.11,2024-12-18
2221,747,35,626.89,2025-03-19
2222,370,85,306.82,2024-11-10
2223,482,60,958.75,2023-12-17
2224,735,19,297.99,2022-10-19
2225,672,81,277.17,2022-10-17
2226,100,36,81.41,2023-03-31
2227,738,51,137.23,2024-07-20
2228,757,14,278.15,2024-08-07
2229,260,73,351.54,2023-07-25
2230,682,98,706.15,2023-05-20
2231,414,31,354.39,2024-02-11
2232,926,53,386.07,2024-07-01
2233,399,71,864.12,2024-03-15
2234,39,50,353.07,2023-10-18
2235,24,79,-75.52,2024-05-13
2236,618,16,199.77,2023-06-18
2237,718,87,734.04,2024-06-12
2238,696,30,763.59,2024-09-26
2239,211,23,377.61,2024-02-16
2240,341,10,653.54,2024-07-16
2241,4,73,555.87,2023-11-13
2242,629,31,717.65,2023-08-15
2243,609,3,960.71,2023-08-04
2244,51,5,750.22,2024-12-09
2245,569,23,321.05,2022-09-30
2246,986,97,885.31,2024-10-06
2247,293,79,890.73,2022-09-26
2248,643,93,49.09,2024-03-09
2249,31,36,76.4,2024-11-25
2250,377,80,981.66,2025-04-21
2251,205,18,184.66,2024-02-24
2252,650,6,930.87,2022-09-02
2253,97,41,187.75,2022-05-30
2254,963,80,827.21,2023-11-20
2255,984,10,587.05,2024-09-10
2256,204,34,820.05,2022-07-28
2257,93,43,721.37,2024-04-07
2258,161,58,591.62,2024-12-25
2259,898,53,775.49,2024-09-23
2260,561,60,269.83,2025-02-19
2261,286,34,838.54,2022-10-17
2262,726,6,247.22,2022-12-25
2263,643,61,648.49,2024-10-19
2264,652,60,613.2,2024-08-29
2265,405,30,134.7,2023-05-02
2266,587,15,645.31,2022-11-01
2267,781,95,54.15,2022-09-11
2268,581,83,760.79,2022-12-07
2269,987,23,783.33,2024-11-16
2270,960,3,554.55,2024-03-05
2271,172,92,240.15,2024-07-10
2272,442,37,446.13,2023-01-22
2273,367,8,584.61,2023-07-31
2274,351,12,460.61,2025-01-29
2275,660,66,695.24,2022-11-29
2276,770,54,982.17,2022-10-21
2277,115,11,855.67,2024-06-18
2278,609,67,214.78,2024-03-31
2279,439,92,438.99,2024-01-13
2280,988,68,420.23,2023-10-12
2281,910,7,171.82,2024-11-02
2282,712,55,668.31,2024-10-03
2283,776,2,57.12,2023-08-23
2284,330,51,320.24,2024-09-02
2285,963,28,252.9,2023-06-06
2286,740,6,671.69,2022-11-29
2287,970,54,956.9,2024-08-04
2288,292,12,694.11,2023-01-20
2289,328,69,233.65,2024-07-03
2290,561,64,145.08,2023-08-12
2291,359,30,883.08,2024-02-24
2292,527,28,502.59,2025-03-31
2293,364,7,902.69,2023-01-15
2294,833,89,59.62,2024-11-28
2295,386,52,540.82,2024-11-12
2296,780,16,51.41,2023-11-15
2297,36,38,67.66,2023-07-14
2298,501,26,390.85,2023-10-05
2299,789,14,817.48,2022-07-17
2300,859,86,312.88,2024-02-07
2301,607,61,699.81,2024-08-30
2302,998,79,968.55,2024-03-11
2303,728,55,621.97,2022-10-06
2304,280,57,508.47,2024-08-05
2305,643,52,254.77,2024-05-19
2306,433,100,770.06,2023-07-04
2307,408,29,466.85,2023-01-24
2308,352,90,225.47,2023-11-01
2309,190,49,946.21,2022-07-06
2310,367,42,638.89,2024-12-30
2311,414,29,326.63,2022-05-03
2312,319,80,453.53,2024-02-19
2313,775,29,692.17,2024-06-06
2314,775,94,91.86,2022-10-21
2315,284,92,283.62,2024-02-04
2316,599,69,63.7,2022-11-20
2317,827,10,633.33,2023-02-03
2318,16,27,894.43,2025-03-10
2319,71,37,717.36,2022-12-24
2320,202,9,126.49,2023-08-30
2321,175,64,589.06,2024-07-21
2322,889,85,404.02,2023-01-20
2323,335,21,717.47,2024-05-11
2324,797,31,575.32,2023-07-21
2325,544,81,597.44,2022-07-08
2326,310,73,671.99,2023-06-15
2327,653,39,852.02,2025-03-18
2328,329,79,729.59,2023-12-26
2329,844,46,762.63,2022-07-09
2330,57,37,449.97,2023-01-30
2331,439,66,276.1,2022-06-17
2332,865,23,805.45,2023-08-01
2333,614,71,396.92,2024-04-03
2334,341,63,936.19,2023-06-24
2335,94,25,565.06,2024-04-29
2336,360,58,688.41,2023-04-18
2337,498,11,374.06,2023-05-12
2338,444,93,870.73,2025-02-23
2339,516,11,115.06,2023-07-11
2340,242,33,290.81,2024-09-19
2341,738,42,212.47,2024-07-16
2342,421,29,559.47,2022-11-23
2343,829,66,33.83,2023-07-09
2344,461,20,446.81,2025-01-07
2345,432,58,850.37,2025-03-11
2346,505,2,274.53,2022-08-15
2347,850,60,908.64,2022-08-25
2348,8,57,274.26,2024-03-27
2349,770,60,451.04,2023-11-24
2350,774,44,349.19,2023-04-21
2351,436,73,746.97,2022-09-04
2352,328,90,935.57,2022-12-05
2353,900,82,869.97,2023-10-17
2354,224,22,-43.77,2022-09-01
2355,116,40,676.19,2025-03-02
2356,323,89,744.94,2024-07-10
2357,69,26,233.2,2022-06-09
2358,667,91,157.83,2023-07-28
2359,978,25,425.34,2024-04-04
2360,958,95,938.28,2023-06-15
2361,602,26,688.6,2023-09-30
2362,221,3,721.2,2023-11-29
2363,816,73,396.86,2023-02-14
2364,258,27,909.88,2023-07-28
2365,429,100,264.68,2024-10-07
2366,37,39,322.39,2024-11-19
2367,549,98,337.48,2024-04-30
2368,38,57,12.29,2023-01-21
2369,341,35,828.95,2023-11-23
2370,532,19,832.84,2022-06-25
2371,556,18,362.68,2023-12-05
2372,748,50,-70.09,2023-05-05
2373,249,9,11.0,2022-06-07
2374,313,3,685.54,2023-09-24
2375,971,34,956.32,2024-09-25
2376,184,8,886.67,2022-10-18
2377,752,24,856.03,2023-01-12
2378,507,65,469.65,2023-08-15
2379,235,100,433.3,2025-04-11
2380,580,61,404.7,2023-05-18
